combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_1,0,0.5428452173913044,0.19308746936285828,345000,274906,0,12594,156068,106035,0.385713662124508,0.6794153830381628,922.0434782608696,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6189174812968924,1.041432164467525,1.0224968356088489,6.012280561355518,0.23494129296930258,0.032967632572588446,0.0003772339321922007,0.8992411349521519,0.7559682355946077,0.5803719620686367,0.41564207968374606,0.9109366192687277,0.7708520053420752,0.9059947704379021,0.05310899190429483
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_2,0,0.5588347826086957,0.18342787851430079,345000,276256,0,11244,160665,111593,0.4039477875593652,0.6945694457411384,970.3739130434783,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6291818860101487,1.0335390526181731,1.02171531585047,5.405240067184061,0.215067253322341,0.028527887177111085,0.0002957174733182189,0.9085398449750757,0.7723407275055838,0.597257851309912,0.4398421660604133,0.9214395825574639,0.7922595109789048,0.9196736347739691,0.048134978562827835
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_3,0,0.5701503920171063,0.17878342014605597,344919,276789,81,10711,163895,116845,0.4221446661536405,0.7129259586930656,1016.0434782608696,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6421513606243439,1.0460200129730666,1.0208943817874505,4.979009281438207,0.2163464418674312,0.025495955402851992,0.00029954212846078137,0.9110629666405846,0.785164306988,0.6150673753417857,0.45211294112579675,0.9271238700969243,0.8061002734927933,0.9301105855723131,0.044039907236745945
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_4,0,0.5678119284883105,0.17498762938497955,344559,276818,441,10682,163061,119567,0.4319336170335744,0.7332654650713537,1039.713043478261,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.648305989099815,1.062602162239368,1.020387498079352,4.697006697541345,0.18135438708004717,0.023351082660809628,0.00015054321008304967,0.921534257894025,0.8077810493627845,0.6293203183759097,0.45266450383676476,0.9302222074775566,0.823251744356519,0.9429964827744041,0.03944719555565737
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_5,0,0.5479016119850165,0.17548177951056493,340372,273118,4628,14382,156092,115917,0.4244209462576615,0.7426197370781334,1007.9739130434782,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6493971694085573,1.0940287755953073,1.020545357295072,4.494588419657437,0.14154093014829577,0.021708565528452902,7.764176091513755e-05,0.9095991394890884,0.8144932443985183,0.6260852990793621,0.4476988393884612,0.9178294401010725,0.8273609007485784,0.9464349767003435,0.03379606010101156
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_6,0,0.510630382672376,0.18041146763912383,318827,254475,26173,33025,135317,101588,0.39920620886138125,0.7507408529600863,883.3739130434783,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6444293750984706,1.1411643897026011,1.0212445727582766,4.388293545534925,0.12793833917391817,0.021192651537479124,9.843682324684018e-05,0.8913138832975692,0.7993049281159375,0.6083532822302907,0.4290003361039768,0.8985897463188096,0.8113435171309351,0.942161895381651,0.028407554329992552
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_7,0,0.4663726872541148,0.1863589707963388,285552,226868,59448,60632,108319,82818,0.365049279757392,0.7645750053083946,720.1565217391304,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6323441892387764,1.2024596264223413,1.0224390932981957,4.490690621859407,0.11390035982515878,0.02224641641835781,0.00010867202782003912,0.8793614680009423,0.7681883554388393,0.5993601318646196,0.3949049285305075,0.8811373888968994,0.7795011585320907,0.9423663313764128,0.012903639790132012
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_8,0,0.3826704123567008,0.18300969624130461,240712,189150,104288,98350,74892,58580,0.3097012952683056,0.7821930246221225,509.39130434782606,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6136368870072554,1.277615150691289,1.023820299328247,4.305165212794079,0.09639808808467054,0.01977795400475813,3.4141345168999655e-05,0.8373526618875119,0.7110593349158907,0.532598979497448,0.35024303422435993,0.8226240352655767,0.7137495325910961,0.924373773252184,0.025657191451822277
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_9,0,0.24160264933972145,0.15106342720187613,172823,134725,172177,152775,36037,29329,0.21769530525143813,0.8138579792990538,255.03478260869565,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5687383807079663,1.367607049852672,1.0291285033385462,4.158775282983856,0.08302362849057247,0.019075895342364074,6.81918919840431e-05,0.709807197947576,0.6320114345059293,0.3509305878363226,0.2961995705339418,0.575219205506723,0.6082801239468401,0.8170158361877475,0.021321632011220382
SHI_TOMASI_SIFT_DOWN_16_16+SHI_TOMASI_SIFT_DOWN_10,0,0.20708359093272674,0.14545702219533832,112730,87589,232270,199911,19259,16322,0.18634760072611858,0.8474998701905603,141.9304347826087,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5385278918884495,1.3706826522371294,1.0505573294528479,3.9649613535946293,0.06843524077931626,0.017319526424551028,0.00012253400318588408,0.7107648609013186,0.5556192670182901,0.3620921888464682,0.24015252573682824,0.49869257898532754,0.5115042909381493,0.7305974833199498,0.02197294606747475
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_1,0,0.5428452173913044,0.19308746936285828,345000,275031,0,12469,156068,106314,0.38655278859474024,0.681203065330497,924.4695652173913,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6204747263661312,1.0427171108167606,1.02258541875211,5.991895459057343,0.23812480012039808,0.03304354781824594,0.000357431758752375,0.900717778058031,0.7571081899970077,0.5817553504349338,0.4169472315882315,0.9124180202594119,0.7718024535851408,0.9062490327464034,0.05158730579578817
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_2,0,0.5588347826086957,0.18342787851430079,345000,276321,0,11179,160665,111814,0.4046525598850612,0.6959449786823515,972.295652173913,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6305624871999002,1.0345953031296256,1.0218030396064535,5.3832028691268485,0.21742357844277102,0.02851755747843993,0.00029513298871339905,0.9098553481653701,0.7731851712752442,0.5988086134386449,0.4409379651721409,0.9227513765779938,0.7925234492342823,0.9205905200460206,0.04869177703407307
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_3,0,0.5701503920171063,0.17878342014605597,344919,276862,81,10638,163895,117041,0.42274129349639894,0.7141218463040361,1017.7478260869565,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6435259966924491,1.0465667884170309,1.0209876864914456,4.964975330670153,0.20773916832562947,0.02523639936141471,0.00023068839124751155,0.9125532246270254,0.7864144227617632,0.616962494792487,0.4524440214158269,0.9287106635256741,0.807055969608485,0.9322016558056921,0.044427345895036614
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_4,0,0.5678119284883105,0.17498762938497955,344559,276801,441,10699,163061,119741,0.4325887550984281,0.7343325503952508,1041.2260869565218,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6500231544144235,1.0622695564603064,1.0204454854766252,4.657093001831641,0.18535004718517467,0.02294789397437148,0.00019208124201401357,0.9224370453219102,0.808244285660716,0.6314196294627364,0.4522955095577454,0.9311897017460613,0.8236397229592762,0.9442642218337545,0.03613963237131535
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_5,0,0.5479016119850165,0.17548177951056493,340372,273247,4628,14253,156092,115948,0.42433402745501325,0.7428183379032878,1008.2434782608696,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6502363312046943,1.095115427842387,1.0206530520195256,4.511471306180855,0.14352985821230207,0.022232632014258163,8.624555835374478e-05,0.9102066402686073,0.8149058550060231,0.6273584242674631,0.44730756737564853,0.9185620440662997,0.8278479840384149,0.9469769108884084,0.03204627875210826
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_6,0,0.510630382672376,0.18041146763912383,318827,254537,26173,32963,135317,101492,0.3987318150209989,0.750031407731475,882.5391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6452139604825976,1.140164068941591,1.0213482591109135,4.373485976498505,0.12482757261656091,0.02095176732655763,9.852993339376502e-05,0.8921832142204092,0.7980997122750182,0.6088650828831709,0.4267565777468372,0.8995712522926215,0.8106912442392237,0.9409767039396479,0.025381771606302925
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_7,0,0.4663726872541148,0.1863589707963388,285552,226908,59448,60592,108319,82701,0.3644693003331747,0.7634948623971787,719.1391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.633469775350618,1.2030273214398703,1.0225269347599135,4.472081195903185,0.11345691104097895,0.021792973363653993,8.464226551069516e-05,0.8791832042488982,0.7662591487167095,0.5998302461733015,0.3939027411197381,0.8812790613216521,0.778210463107094,0.9427518773593603,0.014067744706127126
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_8,0,0.3826704123567008,0.18300969624130461,240712,189129,104288,98371,74892,58482,0.3092175182018622,0.7808844736420445,508.53913043478263,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6148976146045557,1.2785308352029006,1.0238900730270746,4.283097779822238,0.09570466126329469,0.019833024020641996,5.129783523135324e-05,0.8360396714716166,0.709431139279354,0.5330856756106063,0.3502245878460267,0.8212805829661344,0.7119729476487786,0.9295997366138544,0.026962403003539918
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_9,0,0.24160264933972145,0.15106342720187613,172823,134738,172177,152762,36037,29239,0.21700633822678086,0.8113605461053917,254.2521739130435,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.570122431862683,1.3670173811506197,1.0292996493797375,4.139708174382877,0.08067991381374193,0.018933040419183898,3.420089606347686e-05,0.7087602519314438,0.6295187577073941,0.3504753559268869,0.2953135777068248,0.5749228856408843,0.60652599260094,0.8175491114080657,0.018363713842415877
SHI_TOMASI_SIFT_DOWN_16_nan+SHI_TOMASI_SIFT_DOWN_10,0,0.20708359093272674,0.14545702219533832,112730,87604,232270,199896,19259,16285,0.185893338203735,0.8455786904823719,141.6086956521739,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.54035056044729,1.3679628692516237,1.0510314088826245,3.955504314871467,0.06773104083512435,0.017510615953609424,0.0,0.7088677122468854,0.5534948284386219,0.3626131621611514,0.2387018686698201,0.49891477897184505,0.5104431963087948,0.7288476891043917,0.02380010912630994
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_1,0,0.5428452173913044,0.19308746936285828,345000,271105,0,16395,156068,114677,0.42299846922779,0.7347886818566266,997.1913043478261,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6239134435327391,1.04662232907701,1.0195720703999234,7.034023717747736,0.28799148913906014,0.042514892753730105,0.0005144885199298901,0.9186212022919147,0.8024646344218317,0.6117743282771461,0.45697165783195054,0.9300322793884279,0.809609033588149,0.8566823048824532,0.05507198293926224
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_2,0,0.5588347826086957,0.18342787851430079,345000,273003,0,14497,160665,120732,0.4422368984956209,0.7514517785454206,1049.8434782608695,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6326456445818233,1.0473562421475107,1.0190680762172208,6.248326941462182,0.24880727561872576,0.03595198587561309,0.0003230295199284365,0.9274844304991855,0.8180008374489487,0.6304362519205642,0.4807111091718193,0.9371491240452491,0.834007710524266,0.8808248557074456,0.04842828608645729
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_3,0,0.5701503920171063,0.17878342014605597,344919,273632,81,13868,163895,125451,0.4584661150742603,0.7654351871625126,1090.878260869565,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6429709131067234,1.0606856644632077,1.0185389582942967,5.742533767980353,0.24161624857514089,0.03182741784586598,0.00039856198834604744,0.9322840382442601,0.8344614933042626,0.6503551047914103,0.488475131613256,0.9408919503777563,0.850028183835426,0.9023556787467936,0.04617877962695886
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_4,0,0.5678119284883105,0.17498762938497955,344559,274013,441,13487,163061,126265,0.46079930514245676,0.7743421173671203,1097.9565217391305,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6454496596454935,1.0739668774945703,1.018480382829891,5.45170484612044,0.19489961588722132,0.029688372449482324,0.0001821565754563814,0.9364849033167414,0.8514199039600433,0.6560019881781044,0.4857730826218666,0.9418967459372728,0.8599194968480092,0.9139497129663149,0.03232278502530219
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_5,0,0.5479016119850165,0.17548177951056493,340372,270400,4628,17100,156092,119933,0.44353920118343193,0.7683481536529739,1042.895652173913,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6402128088815561,1.101045746598809,1.018930355919278,5.2617233727810655,0.1631744390618095,0.028069526627218934,0.00022512569517980872,0.9224258908790196,0.8434409641199472,0.6430319379819501,0.4684005457390945,0.9243209286493943,0.8493347336932653,0.9177956779666121,0.0324194637570299
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_6,0,0.510630382672376,0.18041146763912383,318827,251678,26173,35822,135317,103769,0.4123085847789636,0.7668585617476,902.3391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6319654617432618,1.1429565560030375,1.0197008189220602,5.270071281558182,0.14002255008721295,0.028381503349518035,0.000231282945773786,0.8979494671398897,0.8230513778057018,0.6182305656882436,0.4411986040046358,0.8948516673642438,0.8303728350529449,0.9140395827826038,0.030550873638792945
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_7,0,0.4663726872541148,0.1863589707963388,285552,224059,59448,63441,108319,83512,0.37272325592812605,0.7709820068501371,726.1913043478261,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6190309919639633,1.205107431185843,1.0207176903802333,5.4326583623063565,0.13914168023757065,0.029434211524643063,0.00015566625155666251,0.8741604357024302,0.7874487421493781,0.6005563373308386,0.4018621783268108,0.8668591921366344,0.7878039042699052,0.9131664430999004,0.03174323222787811
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_8,0,0.3826704123567008,0.18300969624130461,240712,186643,104288,100857,74892,58533,0.313609404049442,0.7815654542541259,508.9826086956522,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6008337266966062,1.2864984071935823,1.0217968736672678,5.379307019282802,0.12693694155433688,0.029028680421982072,0.00015375941776433807,0.8217280648067835,0.7205222873503799,0.528996122444849,0.3574834742188107,0.7950248221687648,0.7065249633927118,0.8968339170766547,0.04126238044110803
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_9,0,0.24160264933972145,0.15106342720187613,172823,133216,172177,154284,36037,29084,0.2183221234686524,0.8070594111607514,252.90434782608696,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5599560003641701,1.3735544626550418,1.0261551951645698,5.413163583953879,0.12161325814881034,0.03017655536872448,0.00030944849401732914,0.6734909130560046,0.6269305711571779,0.34909807005157356,0.29713968759354675,0.5287398889342481,0.5871636434776225,0.7889663912945655,0.05617039008841553
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_10,0,0.20708359093272674,0.14545702219533832,112730,87013,232270,200487,19259,16128,0.18535161412662476,0.8374266576665456,140.24347826086955,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5362053143001616,1.3721247011377058,1.0476116224260767,5.308873386735315,0.08159722222222222,0.029374920988817763,0.0,0.6828536798745268,0.5293242638705016,0.36155798492200064,0.23572828584263109,0.4580927170297917,0.46652574578091116,0.6940878017117863,0.066985783965029
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_1,0,0.5428452173913044,0.19308746936285828,345000,271659,0,15841,156068,115893,0.42661203935816594,0.7425801573673014,1007.7652173913043,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.629474544740379,1.0481292551246526,1.0201650256549184,7.007222289708789,0.295117047621513,0.04151528202636393,0.000578119472271837,0.9251557259712696,0.8030894134549285,0.6205546698660908,0.4572118275296719,0.9368209704978009,0.8138785347155625,0.8666540382158174,0.04283617930909783
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_2,0,0.5588347826086957,0.18342787851430079,345000,273316,0,14184,160665,121934,0.44612829106236007,0.7589331839541904,1060.2956521739131,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6388108120656715,1.0522920335830157,1.0195661016985211,6.205077639069795,0.25401446684271817,0.03529979949948046,0.0003936555841684846,0.9332942197804345,0.8166133316135108,0.6413296460250228,0.4806013375956822,0.9424463386097316,0.8350079824689695,0.8905840842475903,0.03960437705535222
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_3,0,0.5701503920171063,0.17878342014605597,344919,274003,81,13497,163895,126498,0.4616664781042543,0.7718234235333598,1099.982608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6487245651886989,1.060764376897283,1.0190389269151447,5.734809472888983,0.24287340511312433,0.03205439356503396,0.000450600009486316,0.9374834283807346,0.8352243753364433,0.6613221768581671,0.48659795851913645,0.9459007813275156,0.8523621321553088,0.9093326042902035,0.039775856319259395
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_4,0,0.5678119284883105,0.17498762938497955,344559,274360,441,13140,163061,126665,0.46167444233853333,0.7767951870772287,1101.4347826086957,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6501290227702387,1.0725769304103927,1.0190169042342985,5.46089444525441,0.1991789365649548,0.02971278612042572,0.00031579362886353766,0.9395993874568206,0.8480399179978458,0.664909555887905,0.4795104237072107,0.9452871716795203,0.8594137378434726,0.919328863688792,0.02556765474402291
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_5,0,0.5479016119850165,0.17548177951056493,340372,270636,4628,16864,156092,119965,0.44327066613458666,0.7685531609563591,1043.1739130434783,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6448626077306275,1.0960934434906497,1.0194389404597493,5.243160555136789,0.17134164131204935,0.02761273444774531,0.0001750510565581628,0.9240839936943255,0.836940488522223,0.6488256456896357,0.4604546464256624,0.9267373614140865,0.8464177687127008,0.9219349855445073,0.025630187329093067
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_6,0,0.510630382672376,0.18041146763912383,318827,251959,26173,35541,135317,103229,0.4097055473311134,0.7628679323366613,897.6434782608695,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6355763018886798,1.1393276470772955,1.0202845914890781,5.25946284911434,0.1411037596024373,0.02809980988970428,0.0002518672078582569,0.8980230786602336,0.812600598969672,0.6230804247133924,0.4297107666795617,0.8963651399776459,0.8234677725348315,0.9191165881327986,0.020845593771256377
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_7,0,0.4663726872541148,0.1863589707963388,285552,224355,59448,63145,108319,82758,0.3688707628535134,0.7640210858667454,719.6347826086957,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6226589611294834,1.2041872613476488,1.0213494101581342,5.455086804394821,0.13920104400783007,0.0294310356354884,0.00026583532709828657,0.8742231978473834,0.775772376675017,0.6042635743023669,0.3926162681576227,0.8676227652669972,0.7789667945096653,0.9191252091910196,0.021709954527260888
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_8,0,0.3826704123567008,0.18300969624130461,240712,186903,104288,100597,74892,57877,0.30966330128462355,0.7728061742242162,503.2782608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6049804143294872,1.2864418915665299,1.0224315694330472,5.383947823202409,0.1251792594640358,0.02911670759698881,0.00022461426818943622,0.8195417356587288,0.7065352255137861,0.5314737993281609,0.34829553562711607,0.7953061772465706,0.6956437919978734,0.9027978049627766,0.027147506827125096
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_9,0,0.24160264933972145,0.15106342720187613,172823,133392,172177,154108,36037,28595,0.21436817800167926,0.7934900241418542,248.65217391304347,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5665327790193382,1.3759263300887274,1.0271359689972461,5.363065251289433,0.11963630005245672,0.029716924553196595,0.0002447980416156671,0.6662783949607632,0.614151313351573,0.3495310671947051,0.28900156278551636,0.5285732351708716,0.5782728137497347,0.7896975486115424,0.04095328963405674
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_10,0,0.20708359093272674,0.14545702219533832,112730,87077,232270,200423,19259,15935,0.18299895494791965,0.8274053689184278,138.56521739130434,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5451155362565154,1.3692161736767647,1.0492951969925777,5.226914110499902,0.10134923125196109,0.028859515141771076,6.27549419516787e-05,0.678036096520353,0.5089109733345738,0.3629080117216938,0.22926554537014449,0.4584449616154941,0.45135895610397625,0.6913128367826683,0.05141343940735383
